consistent, condition, timestep, subject, correct, which
0, abaabaaabaaaaba, 14, 18, 1, 1
0, bbaaabbaaabbaaa, 0, 19, 1, 0
0, abaabaaabaaaaba, 0, 19, 1, 1
0, bbaaabbaaabbaaa, 1, 19, 1, 0
0, abaabaaabaaaaba, 1, 19, 1, 1
0, bbaaabbaaabbaaa, 2, 19, 1, 0
0, abaabaaabaaaaba, 2, 19, 1, 1
0, bbaaabbaaabbaaa, 3, 19, 0, 0
0, abaabaaabaaaaba, 3, 19, 0, 1
0, bbaaabbaaabbaaa, 4, 19, 0, 0
0, abaabaaabaaaaba, 4, 19, 0, 1
0, bbaaabbaaabbaaa, 5, 19, 1, 0
0, abaabaaabaaaaba, 5, 19, 1, 1
0, bbaaabbaaabbaaa, 6, 19, 0, 0
0, abaabaaabaaaaba, 6, 19, 0, 1
0, bbaaabbaaabbaaa, 7, 19, 0, 0
0, abaabaaabaaaaba, 7, 19, 0, 1
0, bbaaabbaaabbaaa, 8, 19, 1, 0
0, abaabaaabaaaaba, 8, 19, 0, 1
0, bbaaabbaaabbaaa, 9, 19, 1, 0
0, abaabaaabaaaaba, 9, 19, 0, 1
0, bbaaabbaaabbaaa, 10, 19, 1, 0
0, abaabaaabaaaaba, 10, 19, 1, 1
0, bbaaabbaaabbaaa, 11, 19, 1, 0
0, abaabaaabaaaaba, 11, 19, 0, 1
0, bbaaabbaaabbaaa, 12, 19, 1, 0
0, abaabaaabaaaaba, 12, 19, 0, 1
0, bbaaabbaaabbaaa, 13, 19, 0, 0
0, abaabaaabaaaaba, 13, 19, 0, 1
0, bbaaabbaaabbaaa, 14, 19, 1, 0
0, abaabaaabaaaaba, 14, 19, 1, 1
0, bbaaabbaaabbaaa, 0, 20, 0, 0
0, abaabaaabaaaaba, 0, 20, 0, 1
0, bbaaabbaaabbaaa, 1, 20, 1, 0
0, abaabaaabaaaaba, 1, 20, 0, 1
0, bbaaabbaaabbaaa, 2, 20, 0, 0
0, abaabaaabaaaaba, 2, 20, 1, 1
0, bbaaabbaaabbaaa, 3, 20, 1, 0
0, abaabaaabaaaaba, 3, 20, 1, 1
0, bbaaabbaaabbaaa, 4, 20, 0, 0
0, abaabaaabaaaaba, 4, 20, 0, 1
0, bbaaabbaaabbaaa, 5, 20, 1, 0
0, abaabaaabaaaaba, 5, 20, 1, 1
0, bbaaabbaaabbaaa, 6, 20, 1, 0
0, abaabaaabaaaaba, 6, 20, 0, 1
0, bbaaabbaaabbaaa, 7, 20, 0, 0
0, abaabaaabaaaaba, 7, 20, 0, 1
0, bbaaabbaaabbaaa, 8, 20, 1, 0
0, abaabaaabaaaaba, 8, 20, 0, 1
0, bbaaabbaaabbaaa, 9, 20, 1, 0
0, abaabaaabaaaaba, 9, 20, 0, 1
0, bbaaabbaaabbaaa, 10, 20, 1, 0
0, abaabaaabaaaaba, 10, 20, 1, 1
0, bbaaabbaaabbaaa, 11, 20, 0, 0
0, abaabaaabaaaaba, 11, 20, 1, 1
0, bbaaabbaaabbaaa, 12, 20, 1, 0
0, abaabaaabaaaaba, 12, 20, 1, 1
0, bbaaabbaaabbaaa, 13, 20, 0, 0
0, abaabaaabaaaaba, 13, 20, 0, 1
0, bbaaabbaaabbaaa, 14, 20, 0, 0
0, abaabaaabaaaaba, 14, 20, 0, 1
1, baabaaabaaaabaa, 0, 21, 1, 0
1, abaabaaabaaaaba, 0, 21, 0, 1
1, baabaaabaaaabaa, 1, 21, 1, 0
1, abaabaaabaaaaba, 1, 21, 1, 1
1, baabaaabaaaabaa, 2, 21, 1, 0
1, abaabaaabaaaaba, 2, 21, 1, 1
1, baabaaabaaaabaa, 3, 21, 1, 0
1, abaabaaabaaaaba, 3, 21, 1, 1
1, baabaaabaaaabaa, 4, 21, 0, 0
1, abaabaaabaaaaba, 4, 21, 1, 1
1, baabaaabaaaabaa, 5, 21, 1, 0
1, abaabaaabaaaaba, 5, 21, 1, 1
1, baabaaabaaaabaa, 6, 21, 0, 0
1, abaabaaabaaaaba, 6, 21, 1, 1
1, baabaaabaaaabaa, 7, 21, 1, 0
1, abaabaaabaaaaba, 7, 21, 1, 1
1, baabaaabaaaabaa, 8, 21, 1, 0
1, abaabaaabaaaaba, 8, 21, 1, 1
1, baabaaabaaaabaa, 9, 21, 1, 0
1, abaabaaabaaaaba, 9, 21, 1, 1
1, baabaaabaaaabaa, 10, 21, 1, 0
1, abaabaaabaaaaba, 10, 21, 1, 1
1, baabaaabaaaabaa, 11, 21, 1, 0
1, abaabaaabaaaaba, 11, 21, 1, 1
1, baabaaabaaaabaa, 12, 21, 1, 0
1, abaabaaabaaaaba, 12, 21, 1, 1
1, baabaaabaaaabaa, 13, 21, 1, 0
1, abaabaaabaaaaba, 13, 21, 1, 1
1, baabaaabaaaabaa, 14, 21, 1, 0
1, abaabaaabaaaaba, 14, 21, 1, 1
1, baabaaabaaaabaa, 0, 22, 1, 0
1, abaabaaabaaaaba, 0, 22, 1, 1
1, baabaaabaaaabaa, 1, 22, 0, 0
1, abaabaaabaaaaba, 1, 22, 0, 1
1, baabaaabaaaabaa, 2, 22, 1, 0
1, abaabaaabaaaaba, 2, 22, 1, 1
1, baabaaabaaaabaa, 3, 22, 0, 0
1, abaabaaabaaaaba, 3, 22, 0, 1
1, baabaaabaaaabaa, 4, 22, 1, 0
1, abaabaaabaaaaba, 4, 22, 0, 1
1, baabaaabaaaabaa, 5, 22, 0, 0
1, abaabaaabaaaaba, 5, 22, 1, 1
1, baabaaabaaaabaa, 6, 22, 1, 0
1, abaabaaabaaaaba, 6, 22, 1, 1
1, baabaaabaaaabaa, 7, 22, 1, 0
1, abaabaaabaaaaba, 7, 22, 0, 1
1, baabaaabaaaabaa, 8, 22, 1, 0
1, abaabaaabaaaaba, 8, 22, 0, 1
1, baabaaabaaaabaa, 9, 22, 1, 0
1, abaabaaabaaaaba, 9, 22, 1, 1
1, baabaaabaaaabaa, 10, 22, 0, 0
1, abaabaaabaaaaba, 10, 22, 1, 1
1, baabaaabaaaabaa, 11, 22, 1, 0
1, abaabaaabaaaaba, 11, 22, 0, 1
1, baabaaabaaaabaa, 12, 22, 0, 0
1, abaabaaabaaaaba, 12, 22, 1, 1
1, baabaaabaaaabaa, 13, 22, 1, 0
1, abaabaaabaaaaba, 13, 22, 0, 1
1, baabaaabaaaabaa, 14, 22, 0, 0
1, abaabaaabaaaaba, 14, 22, 1, 1
1, baabaaabaaaabaa, 0, 23, 0, 0
1, abaabaaabaaaaba, 0, 23, 0, 1
1, baabaaabaaaabaa, 1, 23, 1, 0
1, abaabaaabaaaaba, 1, 23, 0, 1
1, baabaaabaaaabaa, 2, 23, 0, 0
1, abaabaaabaaaaba, 2, 23, 1, 1
1, baabaaabaaaabaa, 3, 23, 0, 0
1, abaabaaabaaaaba, 3, 23, 0, 1
1, baabaaabaaaabaa, 4, 23, 0, 0
1, abaabaaabaaaaba, 4, 23, 0, 1
1, baabaaabaaaabaa, 5, 23, 0, 0
1, abaabaaabaaaaba, 5, 23, 0, 1
1, baabaaabaaaabaa, 6, 23, 1, 0
1, abaabaaabaaaaba, 6, 23, 0, 1
1, baabaaabaaaabaa, 7, 23, 1, 0
1, abaabaaabaaaaba, 7, 23, 1, 1
1, baabaaabaaaabaa, 8, 23, 1, 0
1, abaabaaabaaaaba, 8, 23, 1, 1
1, baabaaabaaaabaa, 9, 23, 0, 0
1, abaabaaabaaaaba, 9, 23, 1, 1
1, baabaaabaaaabaa, 10, 23, 1, 0
1, abaabaaabaaaaba, 10, 23, 1, 1
1, baabaaabaaaabaa, 11, 23, 0, 0
1, abaabaaabaaaaba, 11, 23, 1, 1
1, baabaaabaaaabaa, 12, 23, 1, 0
1, abaabaaabaaaaba, 12, 23, 0, 1
1, baabaaabaaaabaa, 13, 23, 1, 0
1, abaabaaabaaaaba, 13, 23, 1, 1
1, baabaaabaaaabaa, 14, 23, 1, 0
1, abaabaaabaaaaba, 14, 23, 1, 1
1, baabaaabaaaabaa, 0, 24, 0, 0
1, abaabaaabaaaaba, 0, 24, 1, 1
1, baabaaabaaaabaa, 1, 24, 0, 0
1, abaabaaabaaaaba, 1, 24, 0, 1
1, baabaaabaaaabaa, 2, 24, 1, 0
1, abaabaaabaaaaba, 2, 24, 1, 1
1, baabaaabaaaabaa, 3, 24, 0, 0
1, abaabaaabaaaaba, 3, 24, 0, 1
1, baabaaabaaaabaa, 4, 24, 1, 0
1, abaabaaabaaaaba, 4, 24, 1, 1
1, baabaaabaaaabaa, 5, 24, 1, 0
1, abaabaaabaaaaba, 5, 24, 1, 1
1, baabaaabaaaabaa, 6, 24, 0, 0
1, abaabaaabaaaaba, 6, 24, 1, 1
1, baabaaabaaaabaa, 7, 24, 0, 0
1, abaabaaabaaaaba, 7, 24, 0, 1
1, baabaaabaaaabaa, 8, 24, 1, 0
1, abaabaaabaaaaba, 8, 24, 0, 1
1, baabaaabaaaabaa, 9, 24, 1, 0
1, abaabaaabaaaaba, 9, 24, 1, 1
1, baabaaabaaaabaa, 10, 24, 0, 0
1, abaabaaabaaaaba, 10, 24, 1, 1
1, baabaaabaaaabaa, 11, 24, 0, 0
1, abaabaaabaaaaba, 11, 24, 1, 1
1, baabaaabaaaabaa, 12, 24, 1, 0
1, abaabaaabaaaaba, 12, 24, 1, 1
1, baabaaabaaaabaa, 13, 24, 1, 0
1, abaabaaabaaaaba, 13, 24, 1, 1
1, baabaaabaaaabaa, 14, 24, 0, 0
1, abaabaaabaaaaba, 14, 24, 1, 1
1, baabaaabaaaabaa, 0, 25, 0, 0
1, abaabaaabaaaaba, 0, 25, 1, 1
1, baabaaabaaaabaa, 1, 25, 1, 0
1, abaabaaabaaaaba, 1, 25, 1, 1
1, baabaaabaaaabaa, 2, 25, 1, 0
1, abaabaaabaaaaba, 2, 25, 0, 1
1, baabaaabaaaabaa, 3, 25, 1, 0
1, abaabaaabaaaaba, 3, 25, 1, 1
1, baabaaabaaaabaa, 4, 25, 1, 0
1, abaabaaabaaaaba, 4, 25, 0, 1
1, baabaaabaaaabaa, 5, 25, 1, 0
1, abaabaaabaaaaba, 5, 25, 0, 1
1, baabaaabaaaabaa, 6, 25, 0, 0
1, abaabaaabaaaaba, 6, 25, 0, 1
1, baabaaabaaaabaa, 7, 25, 1, 0
1, abaabaaabaaaaba, 7, 25, 1, 1
1, baabaaabaaaabaa, 8, 25, 0, 0
1, abaabaaabaaaaba, 8, 25, 0, 1
1, baabaaabaaaabaa, 9, 25, 1, 0
1, abaabaaabaaaaba, 9, 25, 1, 1
1, baabaaabaaaabaa, 10, 25, 1, 0
1, abaabaaabaaaaba, 10, 25, 1, 1
1, baabaaabaaaabaa, 11, 25, 1, 0
1, abaabaaabaaaaba, 11, 25, 0, 1
1, baabaaabaaaabaa, 12, 25, 1, 0
1, abaabaaabaaaaba, 12, 25, 1, 1
1, baabaaabaaaabaa, 13, 25, 1, 0
1, abaabaaabaaaaba, 13, 25, 0, 1
1, baabaaabaaaabaa, 14, 25, 1, 0
1, abaabaaabaaaaba, 14, 25, 1, 1
1, baabaaabaaaabaa, 0, 26, 1, 0
1, abaabaaabaaaaba, 0, 26, 0, 1
1, baabaaabaaaabaa, 1, 26, 0, 0
1, abaabaaabaaaaba, 1, 26, 1, 1
1, baabaaabaaaabaa, 2, 26, 0, 0
1, abaabaaabaaaaba, 2, 26, 0, 1
1, baabaaabaaaabaa, 3, 26, 1, 0
1, abaabaaabaaaaba, 3, 26, 1, 1
1, baabaaabaaaabaa, 4, 26, 0, 0
1, abaabaaabaaaaba, 4, 26, 1, 1
1, baabaaabaaaabaa, 5, 26, 0, 0
1, abaabaaabaaaaba, 5, 26, 0, 1
1, baabaaabaaaabaa, 6, 26, 0, 0
1, abaabaaabaaaaba, 6, 26, 1, 1
1, baabaaabaaaabaa, 7, 26, 1, 0
1, abaabaaabaaaaba, 7, 26, 1, 1
1, baabaaabaaaabaa, 8, 26, 0, 0
1, abaabaaabaaaaba, 8, 26, 0, 1
1, baabaaabaaaabaa, 9, 26, 0, 0
1, abaabaaabaaaaba, 9, 26, 0, 1
1, baabaaabaaaabaa, 10, 26, 0, 0
1, abaabaaabaaaaba, 10, 26, 1, 1
1, baabaaabaaaabaa, 11, 26, 0, 0
1, abaabaaabaaaaba, 11, 26, 1, 1
1, baabaaabaaaabaa, 12, 26, 1, 0
1, abaabaaabaaaaba, 12, 26, 1, 1
1, baabaaabaaaabaa, 13, 26, 1, 0
1, abaabaaabaaaaba, 13, 26, 0, 1
1, baabaaabaaaabaa, 14, 26, 1, 0
1, abaabaaabaaaaba, 14, 26, 0, 1
1, baabaaabaaaabaa, 0, 27, 1, 0
1, abaabaaabaaaaba, 0, 27, 0, 1
1, baabaaabaaaabaa, 1, 27, 1, 0
1, abaabaaabaaaaba, 1, 27, 0, 1
1, baabaaabaaaabaa, 2, 27, 0, 0
1, abaabaaabaaaaba, 2, 27, 0, 1
1, baabaaabaaaabaa, 3, 27, 1, 0
1, abaabaaabaaaaba, 3, 27, 0, 1
1, baabaaabaaaabaa, 4, 27, 1, 0
1, abaabaaabaaaaba, 4, 27, 1, 1
1, baabaaabaaaabaa, 5, 27, 1, 0
1, abaabaaabaaaaba, 5, 27, 1, 1
1, baabaaabaaaabaa, 6, 27, 0, 0
1, abaabaaabaaaaba, 6, 27, 1, 1
1, baabaaabaaaabaa, 7, 27, 1, 0
1, abaabaaabaaaaba, 7, 27, 1, 1
1, baabaaabaaaabaa, 8, 27, 1, 0
1, abaabaaabaaaaba, 8, 27, 1, 1
1, baabaaabaaaabaa, 9, 27, 1, 0
1, abaabaaabaaaaba, 9, 27, 1, 1
1, baabaaabaaaabaa, 10, 27, 1, 0
1, abaabaaabaaaaba, 10, 27, 1, 1
1, baabaaabaaaabaa, 11, 27, 1, 0
1, abaabaaabaaaaba, 11, 27, 1, 1
1, baabaaabaaaabaa, 12, 27, 1, 0
1, abaabaaabaaaaba, 12, 27, 1, 1
1, baabaaabaaaabaa, 13, 27, 1, 0
1, abaabaaabaaaaba, 13, 27, 1, 1
1, baabaaabaaaabaa, 14, 27, 1, 0
1, abaabaaabaaaaba, 14, 27, 1, 1
1, baabaaabaaaabaa, 0, 28, 1, 0
1, abaabaaabaaaaba, 0, 28, 1, 1
1, baabaaabaaaabaa, 1, 28, 0, 0
1, abaabaaabaaaaba, 1, 28, 1, 1
1, baabaaabaaaabaa, 2, 28, 1, 0
1, abaabaaabaaaaba, 2, 28, 0, 1
1, baabaaabaaaabaa, 3, 28, 1, 0
1, abaabaaabaaaaba, 3, 28, 1, 1
1, baabaaabaaaabaa, 4, 28, 0, 0
1, abaabaaabaaaaba, 4, 28, 1, 1
1, baabaaabaaaabaa, 5, 28, 1, 0
1, abaabaaabaaaaba, 5, 28, 1, 1
1, baabaaabaaaabaa, 6, 28, 0, 0
1, abaabaaabaaaaba, 6, 28, 1, 1
1, baabaaabaaaabaa, 7, 28, 1, 0
1, abaabaaabaaaaba, 7, 28, 1, 1
1, baabaaabaaaabaa, 8, 28, 1, 0
1, abaabaaabaaaaba, 8, 28, 1, 1
1, baabaaabaaaabaa, 9, 28, 1, 0
1, abaabaaabaaaaba, 9, 28, 1, 1
1, baabaaabaaaabaa, 10, 28, 1, 0
1, abaabaaabaaaaba, 10, 28, 1, 1
1, baabaaabaaaabaa, 11, 28, 1, 0
1, abaabaaabaaaaba, 11, 28, 1, 1
1, baabaaabaaaabaa, 12, 28, 1, 0
1, abaabaaabaaaaba, 12, 28, 1, 1
1, baabaaabaaaabaa, 13, 28, 1, 0
1, abaabaaabaaaaba, 13, 28, 1, 1
1, baabaaabaaaabaa, 14, 28, 1, 0
1, abaabaaabaaaaba, 14, 28, 1, 1
1, baabaaabaaaabaa, 0, 29, 0, 0
1, abaabaaabaaaaba, 0, 29, 1, 1
1, baabaaabaaaabaa, 1, 29, 1, 0
1, abaabaaabaaaaba, 1, 29, 0, 1
1, baabaaabaaaabaa, 2, 29, 0, 0
1, abaabaaabaaaaba, 2, 29, 1, 1
1, baabaaabaaaabaa, 3, 29, 1, 0
1, abaabaaabaaaaba, 3, 29, 1, 1
1, baabaaabaaaabaa, 4, 29, 1, 0
1, abaabaaabaaaaba, 4, 29, 1, 1
1, baabaaabaaaabaa, 5, 29, 1, 0
1, abaabaaabaaaaba, 5, 29, 1, 1
1, baabaaabaaaabaa, 6, 29, 0, 0
1, abaabaaabaaaaba, 6, 29, 1, 1
1, baabaaabaaaabaa, 7, 29, 1, 0
1, abaabaaabaaaaba, 7, 29, 1, 1
1, baabaaabaaaabaa, 8, 29, 1, 0
1, abaabaaabaaaaba, 8, 29, 1, 1
1, baabaaabaaaabaa, 9, 29, 1, 0
1, abaabaaabaaaaba, 9, 29, 1, 1
1, baabaaabaaaabaa, 10, 29, 1, 0
1, abaabaaabaaaaba, 10, 29, 1, 1
1, baabaaabaaaabaa, 11, 29, 1, 0
1, abaabaaabaaaaba, 11, 29, 1, 1
1, baabaaabaaaabaa, 12, 29, 1, 0
1, abaabaaabaaaaba, 12, 29, 1, 1
1, baabaaabaaaabaa, 13, 29, 1, 0
1, abaabaaabaaaaba, 13, 29, 1, 1
1, baabaaabaaaabaa, 14, 29, 1, 0
1, abaabaaabaaaaba, 14, 29, 1, 1
1, baabaaabaaaabaa, 0, 30, 0, 0
1, abaabaaabaaaaba, 0, 30, 0, 1
1, baabaaabaaaabaa, 1, 30, 1, 0
1, abaabaaabaaaaba, 1, 30, 1, 1
1, baabaaabaaaabaa, 2, 30, 1, 0
1, abaabaaabaaaaba, 2, 30, 0, 1
1, baabaaabaaaabaa, 3, 30, 1, 0
1, abaabaaabaaaaba, 3, 30, 1, 1
1, baabaaabaaaabaa, 4, 30, 0, 0
1, abaabaaabaaaaba, 4, 30, 0, 1
1, baabaaabaaaabaa, 5, 30, 1, 0
1, abaabaaabaaaaba, 5, 30, 1, 1
1, baabaaabaaaabaa, 6, 30, 0, 0
1, abaabaaabaaaaba, 6, 30, 0, 1
1, baabaaabaaaabaa, 7, 30, 1, 0
1, abaabaaabaaaaba, 7, 30, 0, 1
1, baabaaabaaaabaa, 8, 30, 0, 0
1, abaabaaabaaaaba, 8, 30, 0, 1
1, baabaaabaaaabaa, 9, 30, 1, 0
1, abaabaaabaaaaba, 9, 30, 0, 1
1, baabaaabaaaabaa, 10, 30, 0, 0
1, abaabaaabaaaaba, 10, 30, 1, 1
1, baabaaabaaaabaa, 11, 30, 1, 0
1, abaabaaabaaaaba, 11, 30, 0, 1
1, baabaaabaaaabaa, 12, 30, 1, 0
1, abaabaaabaaaaba, 12, 30, 1, 1
1, baabaaabaaaabaa, 13, 30, 0, 0
1, abaabaaabaaaaba, 13, 30, 0, 1
1, baabaaabaaaabaa, 14, 30, 1, 0
1, abaabaaabaaaaba, 14, 30, 0, 1
0, ababbababbababb, 0, 31, 0, 0
0, bbaaaabbaaaabba, 0, 31, 0, 1
0, ababbababbababb, 1, 31, 0, 0
0, bbaaaabbaaaabba, 1, 31, 0, 1
0, ababbababbababb, 2, 31, 1, 0
0, bbaaaabbaaaabba, 2, 31, 0, 1
0, ababbababbababb, 3, 31, 1, 0
0, bbaaaabbaaaabba, 3, 31, 1, 1
0, ababbababbababb, 4, 31, 0, 0
0, bbaaaabbaaaabba, 4, 31, 0, 1
0, ababbababbababb, 5, 31, 1, 0
0, bbaaaabbaaaabba, 5, 31, 1, 1
0, ababbababbababb, 6, 31, 0, 0
0, bbaaaabbaaaabba, 6, 31, 0, 1
0, ababbababbababb, 7, 31, 0, 0
0, bbaaaabbaaaabba, 7, 31, 1, 1
0, ababbababbababb, 8, 31, 0, 0
0, bbaaaabbaaaabba, 8, 31, 0, 1
0, ababbababbababb, 9, 31, 1, 0
0, bbaaaabbaaaabba, 9, 31, 1, 1
0, ababbababbababb, 10, 31, 0, 0
0, bbaaaabbaaaabba, 10, 31, 1, 1
0, ababbababbababb, 11, 31, 0, 0
0, bbaaaabbaaaabba, 11, 31, 1, 1
0, ababbababbababb, 12, 31, 1, 0
0, bbaaaabbaaaabba, 12, 31, 1, 1
0, ababbababbababb, 13, 31, 1, 0
0, bbaaaabbaaaabba, 13, 31, 1, 1
0, ababbababbababb, 14, 31, 1, 0
0, bbaaaabbaaaabba, 14, 31, 1, 1
0, ababbababbababb, 0, 32, 1, 0
0, bbaaaabbaaaabba, 0, 32, 0, 1
0, ababbababbababb, 1, 32, 1, 0
0, bbaaaabbaaaabba, 1, 32, 0, 1
0, ababbababbababb, 2, 32, 1, 0
0, bbaaaabbaaaabba, 2, 32, 0, 1
0, ababbababbababb, 3, 32, 1, 0
0, bbaaaabbaaaabba, 3, 32, 0, 1
0, ababbababbababb, 4, 32, 0, 0
0, bbaaaabbaaaabba, 4, 32, 0, 1
0, ababbababbababb, 5, 32, 1, 0
0, bbaaaabbaaaabba, 5, 32, 1, 1
0, ababbababbababb, 6, 32, 1, 0
0, bbaaaabbaaaabba, 6, 32, 0, 1
0, ababbababbababb, 7, 32, 0, 0
0, bbaaaabbaaaabba, 7, 32, 1, 1
0, ababbababbababb, 8, 32, 1, 0
0, bbaaaabbaaaabba, 8, 32, 0, 1
0, ababbababbababb, 9, 32, 0, 0
0, bbaaaabbaaaabba, 9, 32, 1, 1
0, ababbababbababb, 10, 32, 1, 0
0, bbaaaabbaaaabba, 10, 32, 0, 1
0, ababbababbababb, 11, 32, 0, 0
0, bbaaaabbaaaabba, 11, 32, 1, 1
0, ababbababbababb, 12, 32, 1, 0
0, bbaaaabbaaaabba, 12, 32, 1, 1
0, ababbababbababb, 13, 32, 0, 0
0, bbaaaabbaaaabba, 13, 32, 1, 1
0, ababbababbababb, 14, 32, 0, 0
0, bbaaaabbaaaabba, 14, 32, 1, 1
0, ababbababbababb, 0, 33, 1, 0
0, bbaaaabbaaaabba, 0, 33, 1, 1
0, ababbababbababb, 1, 33, 0, 0
0, bbaaaabbaaaabba, 1, 33, 0, 1
0, ababbababbababb, 2, 33, 0, 0
0, bbaaaabbaaaabba, 2, 33, 0, 1
0, ababbababbababb, 3, 33, 1, 0
0, bbaaaabbaaaabba, 3, 33, 0, 1
0, ababbababbababb, 4, 33, 0, 0
0, bbaaaabbaaaabba, 4, 33, 1, 1
0, ababbababbababb, 5, 33, 1, 0
0, bbaaaabbaaaabba, 5, 33, 1, 1
0, ababbababbababb, 6, 33, 1, 0
0, bbaaaabbaaaabba, 6, 33, 0, 1
0, ababbababbababb, 7, 33, 0, 0
0, bbaaaabbaaaabba, 7, 33, 1, 1
0, ababbababbababb, 8, 33, 1, 0
0, bbaaaabbaaaabba, 8, 33, 0, 1
0, ababbababbababb, 9, 33, 1, 0
0, bbaaaabbaaaabba, 9, 33, 1, 1
0, ababbababbababb, 10, 33, 1, 0
0, bbaaaabbaaaabba, 10, 33, 0, 1
0, ababbababbababb, 11, 33, 1, 0
0, bbaaaabbaaaabba, 11, 33, 1, 1
0, ababbababbababb, 12, 33, 0, 0
0, bbaaaabbaaaabba, 12, 33, 1, 1
0, ababbababbababb, 13, 33, 0, 0
0, bbaaaabbaaaabba, 13, 33, 1, 1
0, ababbababbababb, 14, 33, 0, 0
0, bbaaaabbaaaabba, 14, 33, 0, 1
0, ababbababbababb, 0, 34, 1, 0
0, bbaaaabbaaaabba, 0, 34, 0, 1
0, ababbababbababb, 1, 34, 0, 0
0, bbaaaabbaaaabba, 1, 34, 0, 1
0, ababbababbababb, 2, 34, 1, 0
0, bbaaaabbaaaabba, 2, 34, 1, 1
0, ababbababbababb, 3, 34, 1, 0
0, bbaaaabbaaaabba, 3, 34, 0, 1
0, ababbababbababb, 4, 34, 0, 0
0, bbaaaabbaaaabba, 4, 34, 0, 1
0, ababbababbababb, 5, 34, 0, 0
0, bbaaaabbaaaabba, 5, 34, 0, 1
0, ababbababbababb, 6, 34, 1, 0
0, bbaaaabbaaaabba, 6, 34, 0, 1
0, ababbababbababb, 7, 34, 1, 0
0, bbaaaabbaaaabba, 7, 34, 0, 1
0, ababbababbababb, 8, 34, 1, 0
0, bbaaaabbaaaabba, 8, 34, 0, 1
0, ababbababbababb, 9, 34, 1, 0
0, bbaaaabbaaaabba, 9, 34, 0, 1
0, ababbababbababb, 10, 34, 1, 0
0, bbaaaabbaaaabba, 10, 34, 1, 1
0, ababbababbababb, 11, 34, 1, 0
0, bbaaaabbaaaabba, 11, 34, 1, 1
0, ababbababbababb, 12, 34, 1, 0
0, bbaaaabbaaaabba, 12, 34, 1, 1
0, ababbababbababb, 13, 34, 1, 0
0, bbaaaabbaaaabba, 13, 34, 1, 1
0, ababbababbababb, 14, 34, 1, 0
0, bbaaaabbaaaabba, 14, 34, 1, 1
0, ababbababbababb, 0, 35, 0, 0
0, bbaaaabbaaaabba, 0, 35, 0, 1
0, ababbababbababb, 1, 35, 0, 0
0, bbaaaabbaaaabba, 1, 35, 0, 1
0, ababbababbababb, 2, 35, 0, 0
0, bbaaaabbaaaabba, 2, 35, 0, 1
0, ababbababbababb, 3, 35, 1, 0
0, bbaaaabbaaaabba, 3, 35, 0, 1
0, ababbababbababb, 4, 35, 1, 0
0, bbaaaabbaaaabba, 4, 35, 1, 1
0, ababbababbababb, 5, 35, 0, 0
0, bbaaaabbaaaabba, 5, 35, 0, 1
0, ababbababbababb, 6, 35, 1, 0
0, bbaaaabbaaaabba, 6, 35, 0, 1
0, ababbababbababb, 7, 35, 0, 0
0, bbaaaabbaaaabba, 7, 35, 0, 1
0, ababbababbababb, 8, 35, 0, 0
0, bbaaaabbaaaabba, 8, 35, 0, 1
0, ababbababbababb, 9, 35, 1, 0
0, bbaaaabbaaaabba, 9, 35, 0, 1
0, ababbababbababb, 10, 35, 1, 0
0, bbaaaabbaaaabba, 10, 35, 1, 1
0, ababbababbababb, 11, 35, 1, 0
0, bbaaaabbaaaabba, 11, 35, 1, 1
0, ababbababbababb, 12, 35, 1, 0
0, bbaaaabbaaaabba, 12, 35, 1, 1
0, ababbababbababb, 13, 35, 1, 0
0, bbaaaabbaaaabba, 13, 35, 0, 1
0, ababbababbababb, 14, 35, 1, 0
0, bbaaaabbaaaabba, 14, 35, 1, 1
0, ababbababbababb, 0, 36, 1, 0
0, bbaaaabbaaaabba, 0, 36, 0, 1
0, ababbababbababb, 1, 36, 0, 0
0, bbaaaabbaaaabba, 1, 36, 1, 1
0, ababbababbababb, 2, 36, 1, 0
0, bbaaaabbaaaabba, 2, 36, 0, 1
0, ababbababbababb, 3, 36, 0, 0
0, bbaaaabbaaaabba, 3, 36, 1, 1
0, ababbababbababb, 4, 36, 0, 0
0, bbaaaabbaaaabba, 4, 36, 0, 1
0, ababbababbababb, 5, 36, 1, 0
0, bbaaaabbaaaabba, 5, 36, 1, 1
0, ababbababbababb, 6, 36, 1, 0
0, bbaaaabbaaaabba, 6, 36, 0, 1
0, ababbababbababb, 7, 36, 1, 0
0, bbaaaabbaaaabba, 7, 36, 1, 1
0, ababbababbababb, 8, 36, 1, 0
0, bbaaaabbaaaabba, 8, 36, 1, 1
0, ababbababbababb, 9, 36, 1, 0
0, bbaaaabbaaaabba, 9, 36, 1, 1
0, ababbababbababb, 10, 36, 1, 0
0, bbaaaabbaaaabba, 10, 36, 1, 1
0, ababbababbababb, 11, 36, 1, 0
0, bbaaaabbaaaabba, 11, 36, 1, 1
0, ababbababbababb, 12, 36, 1, 0
0, bbaaaabbaaaabba, 12, 36, 1, 1
0, ababbababbababb, 13, 36, 1, 0
0, bbaaaabbaaaabba, 13, 36, 1, 1
0, ababbababbababb, 14, 36, 1, 0
0, bbaaaabbaaaabba, 14, 36, 1, 1
0, ababbababbababb, 0, 37, 0, 0
0, bbaaaabbaaaabba, 0, 37, 1, 1
0, ababbababbababb, 1, 37, 0, 0
0, bbaaaabbaaaabba, 1, 37, 0, 1
0, ababbababbababb, 2, 37, 0, 0
